"zip","industry","year","all","class1","class2","class3","class4","class5","class6","class7","class8","class9","weighted_all","weighted_class1","weighted_class2","weighted_class3","weighted_class4","weighted_class5","weighted_class6","weighted_class7","weighted_class8","weighted_class9"
10168,"Music publishers",2010,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10168,"Music publishers",2012,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10168,"Musical groups and artists",2010,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10168,"Musical groups and artists",2011,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10169,"Dance companies",2008,1,0,0,0,1,0,0,0,0,0,30,0,0,0,30,0,0,0,0,0
10169,"Dance companies",2013,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10169,"Independent artists, writers, and performers",2005,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10169,"Independent artists, writers, and performers",2006,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10169,"Independent artists, writers, and performers",2011,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10169,"Independent artists, writers, and performers",2012,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10169,"Independent artists, writers, and performers",2013,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10169,"Independent artists, writers, and performers",2014,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10169,"Independent artists, writers, and performers",2015,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10169,"Motion picture and video production",2005,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10169,"Music publishers",2006,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10170,"Independent artists, writers, and performers",2005,3,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
10170,"Independent artists, writers, and performers",2006,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10170,"Independent artists, writers, and performers",2007,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10170,"Independent artists, writers, and performers",2008,7,7,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0
10170,"Independent artists, writers, and performers",2009,8,8,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0
10170,"Independent artists, writers, and performers",2010,9,9,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0
10170,"Independent artists, writers, and performers",2011,8,8,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0
10170,"Independent artists, writers, and performers",2012,6,5,1,0,0,0,0,0,0,0,17,10,7,0,0,0,0,0,0,0
10170,"Independent artists, writers, and performers",2013,5,5,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0
10170,"Independent artists, writers, and performers",2014,10,10,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0
10170,"Independent artists, writers, and performers",2015,8,7,0,1,0,0,0,0,0,0,29,14,0,15,0,0,0,0,0,0
10170,"Motion picture and video production",2005,4,4,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0
10170,"Motion picture and video production",2006,5,5,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0
10170,"Motion picture and video production",2007,3,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
10170,"Motion picture and video production",2008,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10170,"Motion picture and video production",2009,5,3,2,0,0,0,0,0,0,0,20,6,14,0,0,0,0,0,0,0
10170,"Motion picture and video production",2010,4,3,1,0,0,0,0,0,0,0,13,6,7,0,0,0,0,0,0,0
10170,"Motion picture and video production",2011,5,4,1,0,0,0,0,0,0,0,15,8,7,0,0,0,0,0,0,0
10170,"Motion picture and video production",2012,4,3,1,0,0,0,0,0,0,0,13,6,7,0,0,0,0,0,0,0
10170,"Motion picture and video production",2013,2,1,1,0,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0
10170,"Motion picture and video production",2014,2,1,1,0,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0
10170,"Motion picture and video production",2015,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10170,"Music publishers",2009,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10170,"Music publishers",2011,3,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
10170,"Music publishers",2012,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10170,"Music publishers",2013,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10170,"Music publishers",2014,2,1,1,0,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0
10170,"Music publishers",2015,1,0,1,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0
10170,"Musical groups and artists",2005,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10170,"Musical groups and artists",2006,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10170,"Musical groups and artists",2007,6,5,1,0,0,0,0,0,0,0,17,10,7,0,0,0,0,0,0,0
10170,"Musical groups and artists",2008,7,7,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0
10170,"Musical groups and artists",2009,8,7,1,0,0,0,0,0,0,0,21,14,7,0,0,0,0,0,0,0
10170,"Musical groups and artists",2010,9,9,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0
10170,"Musical groups and artists",2011,11,10,1,0,0,0,0,0,0,0,27,20,7,0,0,0,0,0,0,0
10170,"Musical groups and artists",2012,18,17,1,0,0,0,0,0,0,0,41,34,7,0,0,0,0,0,0,0
10170,"Musical groups and artists",2013,18,14,4,0,0,0,0,0,0,0,56,28,28,0,0,0,0,0,0,0
10170,"Musical groups and artists",2014,15,14,1,0,0,0,0,0,0,0,35,28,7,0,0,0,0,0,0,0
10170,"Musical groups and artists",2015,15,12,2,1,0,0,0,0,0,0,53,24,14,15,0,0,0,0,0,0
10170,"Record production",2012,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10170,"Record production",2013,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10170,"Record production",2014,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10170,"Record production",2015,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10170,"Sound recording studios",2014,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10170,"Theater companies and dinner theaters",2005,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10170,"Theater companies and dinner theaters",2006,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10171,"Museums",2005,1,0,1,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0
10175,"Independent artists, writers, and performers",2005,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10175,"Independent artists, writers, and performers",2006,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10175,"Independent artists, writers, and performers",2008,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10175,"Independent artists, writers, and performers",2009,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10175,"Independent artists, writers, and performers",2010,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10175,"Independent artists, writers, and performers",2011,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10175,"Motion picture and video production",2007,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10175,"Motion picture and video production",2008,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10175,"Motion picture and video production",2009,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10175,"Motion picture and video production",2010,2,1,0,0,1,0,0,0,0,0,32,2,0,0,30,0,0,0,0,0
10175,"Motion picture and video production",2011,1,0,1,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0
10175,"Motion picture and video production",2012,1,0,1,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0
10175,"Motion picture and video production",2013,1,0,1,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0
10175,"Motion picture and video production",2014,2,1,1,0,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0
10175,"Motion picture and video production",2015,2,1,1,0,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0
10175,"Music publishers",2007,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10175,"Music publishers",2008,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10175,"Music publishers",2009,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10175,"Music publishers",2010,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10175,"Music publishers",2011,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10175,"Music publishers",2012,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10175,"Music publishers",2013,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10175,"Music publishers",2014,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10175,"Music publishers",2015,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10175,"Record production",2005,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10175,"Record production",2010,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10175,"Theater companies and dinner theaters",2005,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10175,"Theater companies and dinner theaters",2006,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10175,"Theater companies and dinner theaters",2007,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10176,"Independent artists, writers, and performers",2005,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10176,"Independent artists, writers, and performers",2006,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10176,"Motion picture and video production",2005,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10176,"Motion picture and video production",2006,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10176,"Motion picture and video production",2007,1,0,0,1,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0
10178,"Independent artists, writers, and performers",2005,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10178,"Independent artists, writers, and performers",2006,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10178,"Independent artists, writers, and performers",2007,4,4,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0
10178,"Independent artists, writers, and performers",2008,3,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
10178,"Independent artists, writers, and performers",2009,3,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
10178,"Independent artists, writers, and performers",2010,3,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
10178,"Independent artists, writers, and performers",2011,3,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
10178,"Independent artists, writers, and performers",2012,4,4,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0
10178,"Independent artists, writers, and performers",2013,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10178,"Independent artists, writers, and performers",2014,3,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
10178,"Independent artists, writers, and performers",2015,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10178,"Motion picture and video production",2005,3,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
10178,"Motion picture and video production",2006,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10178,"Motion picture and video production",2007,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10178,"Motion picture and video production",2008,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10178,"Motion picture and video production",2009,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10178,"Motion picture and video production",2010,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10178,"Motion picture and video production",2011,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10178,"Motion picture and video production",2012,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10178,"Music publishers",2005,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10178,"Theater companies and dinner theaters",2005,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10178,"Theater companies and dinner theaters",2006,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10178,"Theater companies and dinner theaters",2007,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10178,"Theater companies and dinner theaters",2010,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10178,"Theater companies and dinner theaters",2012,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10178,"Theater companies and dinner theaters",2013,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10178,"Theater companies and dinner theaters",2014,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10178,"Theater companies and dinner theaters",2015,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10271,"Motion picture and video production",2005,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10271,"Motion picture and video production",2006,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10271,"Motion picture and video production",2007,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10271,"Motion picture and video production",2008,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10271,"Motion picture and video production",2009,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10271,"Museums",2005,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10271,"Musical groups and artists",2012,1,0,1,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0
10271,"Musical groups and artists",2013,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10271,"Theater companies and dinner theaters",2009,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10271,"Theater companies and dinner theaters",2010,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10271,"Theater companies and dinner theaters",2011,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10271,"Theater companies and dinner theaters",2012,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10271,"Theater companies and dinner theaters",2013,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10271,"Theater companies and dinner theaters",2014,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10271,"Theater companies and dinner theaters",2015,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10280,"Dance companies",2006,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10280,"Dance companies",2007,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10280,"Dance companies",2008,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10280,"Dance companies",2009,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10280,"Dance companies",2010,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10280,"Dance companies",2011,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10280,"Fine arts schools",2005,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10280,"Fine arts schools",2006,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10280,"Fine arts schools",2007,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10280,"Fine arts schools",2008,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10280,"Fine arts schools",2009,2,1,1,0,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0
10280,"Fine arts schools",2010,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10280,"Fine arts schools",2011,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10280,"Independent artists, writers, and performers",2005,4,4,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0
10280,"Independent artists, writers, and performers",2006,4,4,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0
10280,"Independent artists, writers, and performers",2007,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10280,"Independent artists, writers, and performers",2008,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10280,"Independent artists, writers, and performers",2009,2,1,1,0,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0
10280,"Independent artists, writers, and performers",2010,2,1,1,0,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0
10280,"Independent artists, writers, and performers",2011,2,1,1,0,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0
10280,"Independent artists, writers, and performers",2012,2,1,1,0,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0
10280,"Independent artists, writers, and performers",2013,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10280,"Integrated record production/distribution",2012,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10280,"Integrated record production/distribution",2013,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10280,"Motion picture and video production",2005,4,4,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0
10280,"Motion picture and video production",2006,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10280,"Motion picture and video production",2007,4,4,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0
10280,"Motion picture and video production",2008,5,5,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0
10280,"Motion picture and video production",2009,4,3,0,1,0,0,0,0,0,0,21,6,0,15,0,0,0,0,0,0
10280,"Motion picture and video production",2010,4,4,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0
10280,"Motion picture and video production",2011,5,5,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0
10280,"Motion picture and video production",2012,3,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
10280,"Motion picture and video production",2013,5,5,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0
10280,"Motion picture and video production",2014,3,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
10280,"Motion picture and video production",2015,3,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
10280,"Museums",2007,2,0,1,0,0,0,1,0,0,0,177,0,7,0,0,0,170,0,0,0
10280,"Museums",2008,2,0,1,0,0,0,1,0,0,0,177,0,7,0,0,0,170,0,0,0
10280,"Museums",2009,2,0,0,1,0,1,0,0,0,0,85,0,0,15,0,70,0,0,0,0
10280,"Museums",2010,3,1,0,1,0,1,0,0,0,0,87,2,0,15,0,70,0,0,0,0
10280,"Museums",2011,3,1,0,1,0,1,0,0,0,0,87,2,0,15,0,70,0,0,0,0
10280,"Museums",2012,3,1,0,1,0,1,0,0,0,0,87,2,0,15,0,70,0,0,0,0
10280,"Museums",2013,3,1,0,1,0,1,0,0,0,0,87,2,0,15,0,70,0,0,0,0
10280,"Museums",2014,3,1,0,1,0,1,0,0,0,0,87,2,0,15,0,70,0,0,0,0
10280,"Museums",2015,3,1,1,0,0,1,0,0,0,0,79,2,7,0,0,70,0,0,0,0
10280,"Music publishers",2008,2,1,1,0,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0
10280,"Music publishers",2012,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10280,"Music publishers",2013,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10280,"Music publishers",2014,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10280,"Music publishers",2015,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10280,"Musical groups and artists",2005,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10280,"Record production",2007,1,0,1,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0
10280,"Sound recording studios",2007,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10280,"Sound recording studios",2009,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10280,"Sound recording studios",2010,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10280,"Sound recording studios",2011,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10280,"Theater companies and dinner theaters",2007,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10280,"Theater companies and dinner theaters",2008,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10282,"Independent artists, writers, and performers",2005,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10282,"Independent artists, writers, and performers",2006,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10282,"Independent artists, writers, and performers",2007,4,4,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0
10282,"Independent artists, writers, and performers",2008,4,4,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0
10282,"Independent artists, writers, and performers",2009,4,3,1,0,0,0,0,0,0,0,13,6,7,0,0,0,0,0,0,0
10282,"Independent artists, writers, and performers",2010,4,4,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0
10282,"Independent artists, writers, and performers",2011,4,4,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0
10282,"Independent artists, writers, and performers",2012,3,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
10282,"Independent artists, writers, and performers",2013,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10282,"Independent artists, writers, and performers",2014,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10282,"Independent artists, writers, and performers",2015,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10282,"Motion picture and video production",2005,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10282,"Motion picture and video production",2006,3,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
10282,"Motion picture and video production",2010,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10282,"Motion picture and video production",2011,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10282,"Motion picture and video production",2012,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10282,"Motion picture and video production",2013,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10282,"Motion picture and video production",2014,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10301,"Dance companies",2007,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10301,"Fine arts schools",2005,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10301,"Fine arts schools",2006,2,1,1,0,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0
10301,"Fine arts schools",2007,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10301,"Fine arts schools",2008,3,2,0,1,0,0,0,0,0,0,19,4,0,15,0,0,0,0,0,0
10301,"Fine arts schools",2009,3,2,0,1,0,0,0,0,0,0,19,4,0,15,0,0,0,0,0,0
10301,"Fine arts schools",2010,3,2,0,0,1,0,0,0,0,0,34,4,0,0,30,0,0,0,0,0
10301,"Fine arts schools",2011,3,2,0,0,1,0,0,0,0,0,34,4,0,0,30,0,0,0,0,0
10301,"Fine arts schools",2012,3,1,0,1,1,0,0,0,0,0,47,2,0,15,30,0,0,0,0,0
10301,"Fine arts schools",2013,2,1,0,0,1,0,0,0,0,0,32,2,0,0,30,0,0,0,0,0
10301,"Fine arts schools",2014,2,1,0,0,1,0,0,0,0,0,32,2,0,0,30,0,0,0,0,0
10301,"Fine arts schools",2015,2,1,0,0,1,0,0,0,0,0,32,2,0,0,30,0,0,0,0,0
10301,"Independent artists, writers, and performers",2007,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10301,"Independent artists, writers, and performers",2008,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10301,"Independent artists, writers, and performers",2009,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10301,"Independent artists, writers, and performers",2010,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10301,"Independent artists, writers, and performers",2011,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10301,"Independent artists, writers, and performers",2012,3,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
10301,"Independent artists, writers, and performers",2013,3,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
10301,"Independent artists, writers, and performers",2014,3,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
10301,"Independent artists, writers, and performers",2015,3,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
10301,"Motion picture and video production",2005,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10301,"Motion picture and video production",2006,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10301,"Motion picture and video production",2007,4,4,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0
10301,"Motion picture and video production",2008,3,2,0,0,1,0,0,0,0,0,34,4,0,0,30,0,0,0,0,0
10301,"Motion picture and video production",2009,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10301,"Motion picture and video production",2010,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10301,"Motion picture and video production",2012,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10301,"Museums",2005,5,1,0,1,3,0,0,0,0,0,107,2,0,15,90,0,0,0,0,0
10301,"Museums",2006,5,1,0,1,3,0,0,0,0,0,107,2,0,15,90,0,0,0,0,0
10301,"Museums",2007,5,1,0,1,2,1,0,0,0,0,147,2,0,15,60,70,0,0,0,0
